Measurements made by the University of York's LIF-SO2 detector for flight C290
Mean sensitivity used = 29.1 +/- 1.8 cps/mW/ppt
Overall uncertainty (including variation in sensitivity) = 16 %
Pressure = 400 mbar, flow rate = 2 slpm
Before using this data, please contact Pete Edwards (pete.edwards@york.ac.uk)
Date_time,SO2_ppt
2022-05-05 12:45:00,89.76967730129196
2022-05-05 12:45:10,83.31148393273989
2022-05-05 12:45:20,44.63464441271147
2022-05-05 12:45:30,85.0896091786919
2022-05-05 12:45:40,95.22335087316655
2022-05-05 12:45:50,108.48803228552741
2022-05-05 12:46:00,28.859189603093036
2022-05-05 12:46:10,75.65883410060272
2022-05-05 12:46:20,67.52836997532887
2022-05-05 12:46:30,52.91599023356718
2022-05-05 12:46:40,67.81268257603574
2022-05-05 12:46:50,10.24714374575589
2022-05-05 12:47:00,91.99016730582161
2022-05-05 12:47:10,59.09262189218169
2022-05-05 12:47:20,25.282473742841926
2022-05-05 12:47:30,32.87251055517432
2022-05-05 12:47:40,124.85220137943408
2022-05-05 12:47:50,57.226176789755534
2022-05-05 12:48:00,93.0753555873617
2022-05-05 12:48:10,144.5619574398697
2022-05-05 12:48:20,
2022-05-05 12:48:30,
2022-05-05 12:48:40,
2022-05-05 12:48:50,
2022-05-05 12:49:00,
2022-05-05 12:49:10,
2022-05-05 12:49:20,
2022-05-05 12:49:30,
2022-05-05 12:49:40,
2022-05-05 12:49:50,
2022-05-05 12:50:00,
2022-05-05 12:50:10,
2022-05-05 12:50:20,
2022-05-05 12:50:30,
2022-05-05 12:50:40,
2022-05-05 12:50:50,
2022-05-05 12:51:00,
2022-05-05 12:51:10,
2022-05-05 12:51:20,
2022-05-05 12:51:30,
2022-05-05 12:51:40,
2022-05-05 12:51:50,
2022-05-05 12:52:00,
2022-05-05 12:52:10,
2022-05-05 12:52:20,
2022-05-05 12:52:30,
2022-05-05 12:52:40,
2022-05-05 12:52:50,
2022-05-05 12:53:00,123.85965566140045
2022-05-05 12:53:10,86.12064081731147
2022-05-05 12:53:20,65.47203289666282
2022-05-05 12:53:30,125.20711583047009
2022-05-05 12:53:40,72.39911102889717
2022-05-05 12:53:50,34.35207570832431
2022-05-05 12:54:00,41.09531910862614
2022-05-05 12:54:10,81.75590621245782
2022-05-05 12:54:20,93.17296278450897
2022-05-05 12:54:30,94.29795820029288
2022-05-05 12:54:40,96.26008202504141
2022-05-05 12:54:50,57.658163131966504
2022-05-05 12:55:00,91.67502314401372
2022-05-05 12:55:10,116.95061217758334
2022-05-05 12:55:20,44.606949668327935
2022-05-05 12:55:30,136.04697582906277
2022-05-05 12:55:40,
2022-05-05 12:55:50,
2022-05-05 12:56:00,
2022-05-05 12:56:10,
2022-05-05 12:56:20,
2022-05-05 12:56:30,
2022-05-05 12:56:40,109.19510143708521
2022-05-05 12:56:50,96.41984353690657
2022-05-05 12:57:00,80.23502413910086
2022-05-05 12:57:10,124.02999027273725
2022-05-05 12:57:20,65.4279036174365
2022-05-05 12:57:30,41.880338830224375
2022-05-05 12:57:40,86.86273056694448
2022-05-05 12:57:50,45.25729364117455
2022-05-05 12:58:00,
2022-05-05 12:58:10,
2022-05-05 12:58:20,
2022-05-05 12:58:30,
2022-05-05 12:58:40,
2022-05-05 12:58:50,
2022-05-05 12:59:00,
2022-05-05 12:59:10,
2022-05-05 12:59:20,
2022-05-05 12:59:30,
2022-05-05 12:59:40,113.11323530034588
2022-05-05 12:59:50,148.9532114960506
2022-05-05 13:00:00,123.86574638160357
2022-05-05 13:00:10,133.63495294301944
2022-05-05 13:00:20,35.37024889507089
2022-05-05 13:00:30,113.89556066257292
2022-05-05 13:00:40,59.83500433803855
2022-05-05 13:00:50,115.2422138421784
2022-05-05 13:01:00,128.9899964078487
2022-05-05 13:01:10,135.71363613824775
2022-05-05 13:01:20,69.13052706562918
2022-05-05 13:01:30,126.018249633196
2022-05-05 13:01:40,95.52370266628941
2022-05-05 13:01:50,41.27432094155765
2022-05-05 13:02:00,63.00086574252622
2022-05-05 13:02:10,65.43846015469936
2022-05-05 13:02:20,49.70633069269938
2022-05-05 13:02:30,106.40895649488593
2022-05-05 13:02:40,82.7826007776231
2022-05-05 13:02:50,87.25754695993469
2022-05-05 13:03:00,79.19654743099024
2022-05-05 13:03:10,138.9629502693613
2022-05-05 13:03:20,140.3575958356611
2022-05-05 13:03:30,121.53389283194728
2022-05-05 13:03:40,131.40919421268308
2022-05-05 13:03:50,114.46185857640819
2022-05-05 13:04:00,106.50399048269804
2022-05-05 13:04:10,76.46727035630323
2022-05-05 13:04:20,83.51007429188039
2022-05-05 13:04:30,105.08540715252555
2022-05-05 13:04:40,95.20209685893128
2022-05-05 13:04:50,62.82198000694033
2022-05-05 13:05:00,86.81685897945167
2022-05-05 13:05:10,128.90758537110133
2022-05-05 13:05:20,55.49506385337269
2022-05-05 13:05:30,76.91797100293071
2022-05-05 13:05:40,127.17350348931592
2022-05-05 13:05:50,68.6072841620962
2022-05-05 13:06:00,168.74826512315846
2022-05-05 13:06:10,111.89610864839277
2022-05-05 13:06:20,93.25441547615343
2022-05-05 13:06:30,112.63851809682151
2022-05-05 13:06:40,166.88506147519837
2022-05-05 13:06:50,155.77268698521848
2022-05-05 13:07:00,135.19763852174813
2022-05-05 13:07:10,85.14783519219894
2022-05-05 13:07:20,127.4139192316715
2022-05-05 13:07:30,109.54656753448276
2022-05-05 13:07:40,82.46262496771213
2022-05-05 13:07:50,50.37313109532465
2022-05-05 13:08:00,37.540036006891015
2022-05-05 13:08:10,77.18635515830876
2022-05-05 13:08:20,164.32299623291877
2022-05-05 13:08:30,126.71266267822361
2022-05-05 13:08:40,106.52862332918245
2022-05-05 13:08:50,104.74835663691294
2022-05-05 13:09:00,140.1397708227811
2022-05-05 13:09:10,162.17224457235
2022-05-05 13:09:20,99.02096195989265
2022-05-05 13:09:30,100.0667879122343
2022-05-05 13:09:40,113.20091192894716
2022-05-05 13:09:50,147.32188433226239
2022-05-05 13:10:00,155.15619980129756
2022-05-05 13:10:10,125.5933233779129
2022-05-05 13:10:20,136.2672946866644
2022-05-05 13:10:30,130.25348258875235
2022-05-05 13:10:40,135.1138907136698
2022-05-05 13:10:50,87.52542383968124
2022-05-05 13:11:00,154.77225275322
2022-05-05 13:11:10,111.7852430583171
2022-05-05 13:11:20,106.71000260661813
2022-05-05 13:11:30,107.89080203751676
2022-05-05 13:11:40,142.0217569334066
2022-05-05 13:11:50,164.0106940085177
2022-05-05 13:12:00,160.04044839960304
2022-05-05 13:12:10,151.88202790008071
2022-05-05 13:12:20,155.92160948476516
2022-05-05 13:12:30,140.31919263646668
2022-05-05 13:12:40,134.21777739998532
2022-05-05 13:12:50,160.68381606372103
2022-05-05 13:13:00,143.92178326985024
2022-05-05 13:13:10,146.37356295379328
2022-05-05 13:13:20,158.86636617412574
2022-05-05 13:13:30,147.76722088642515
2022-05-05 13:13:40,125.3391620335122
2022-05-05 13:13:50,156.66482557380618
2022-05-05 13:14:00,164.27679811842773
2022-05-05 13:14:10,132.75402974512608
2022-05-05 13:14:20,177.75608619017922
2022-05-05 13:14:30,159.56293431287904
2022-05-05 13:14:40,127.60022852165939
2022-05-05 13:14:50,124.00460514706401
2022-05-05 13:15:00,133.55328197726755
